"category_id","name","url_name","description","meta_description","meta_keywords","auto_category_term","num_videos","last_video_id","image_id"
220,"Guards - Koala Guard - Koala Guard (Normal) - No Grips - Bottom (Standing) - Submissions","guards-koala-guard-koala-guard-normal-no-grips-bottom-standing-submissions","","","","",1,2014,0
992,"Guards - Reverse DLR Guard - Reverse DLR Guard (Bottom Dominant) - Spider - Bottom (Kneeling) - Sweeps","guards-reverse-dlr-guard-reverse-dlr-guard-bottom-dominant-spider-bottom-kneeling-sweeps","","","","",10,2013,0
223,"Guards - X Guard - X Guard - Normal - Bottom (Standing) - Entry","guards-x-guard-x-guard-normal-bottom-standing-entry","","","","",76,2013,0
224,"Guards - X Guard - X Guard - Normal - Bottom (Standing) - Back Takes","guards-x-guard-x-guard-normal-bottom-standing-back-takes","","","","",13,2013,0
225,"Guards - X Guard - X Guard - Normal - Bottom (Standing) - Control","guards-x-guard-x-guard-normal-bottom-standing-control","","","","",4,2013,0
226,"Guards - X Guard - X Guard - Normal - Top - Back Takes","guards-x-guard-x-guard-normal-top-back-takes","","","","",3,2013,0
987,"Mounts - Full Mount - Full Mount - Low - Top - Back Takes","mounts-full-mount-full-mount-low-top-back-takes","","","","",1,2014,0
1567,"Guards - De La Riva Guard - De La Riva Guard - Spider - Bottom (Kneeling) - Back Takes","guards-de-la-riva-guard-de-la-riva-guard-spider-bottom-kneeling-back-takes","","","","",1,2014,0
503,"Guards - Miscellaneous Guards - Miscellaneous Guards - Cross - Bottom (Kneeling) - Control","guards-miscellaneous-guards-miscellaneous-guards-cross-bottom-kneeling-control","","","","",2,2013,0
228,"Guards - X Guard - X Guard - Overhook - Top - Passes","guards-x-guard-x-guard-overhook-top-passes","","","","",2,2015,0
995,"Guards - Reverse DLR Guard - Reverse DLR Guard (Bottom Dominant) - Lasso - Bottom (Standing) - Sweeps","guards-reverse-dlr-guard-reverse-dlr-guard-bottom-dominant-lasso-bottom-standing-sweeps","","","","",3,2013,0
230,"Guards - X Guard - X Guard - Overhook - Bottom (Standing) - Entry","guards-x-guard-x-guard-overhook-bottom-standing-entry","","","","",29,2013,0
231,"Guards - X Guard - X Guard - Overhook - Bottom (Standing) - Sweeps","guards-x-guard-x-guard-overhook-bottom-standing-sweeps","","","","",20,2013,0
1131,"Guards - X Guard - X Guard - Single Leg - Bottom (Standing) - Pass Counters","guards-x-guard-x-guard-single-leg-bottom-standing-pass-counters","","","","",1,2014,0
233,"Guards - X Guard - X Guard - Normal - Bottom (Standing) - Submissions","guards-x-guard-x-guard-normal-bottom-standing-submissions","","","","",20,2013,0
1247,"Guards - Butterfly Guard - Butterfly Guard - Over Under - Bottom - Submissions","guards-butterfly-guard-butterfly-guard-over-under-bottom-submissions","","","","",4,2013,0
1248,"Guards - Butterfly Guard - Butterfly Guard - Hug - Bottom - Submissions","guards-butterfly-guard-butterfly-guard-hug-bottom-submissions","","","","",2,2013,0
506,"Miscellaneous - Miscellaneous - Miscellaneous - Techniques - Techniques - Uncategorizable Moves","miscellaneous-miscellaneous-miscellaneous-techniques-techniques-uncategorizable-moves","","","","",140,2013,0
241,"Guards - Miscellaneous Guards - Miscellaneous Guards - 50/50 - Sitting Sitting - Submissions","guards-miscellaneous-guards-miscellaneous-guards-50-50-sitting-sitting-submissions","","","","",60,2013,0
246,"Guards - Miscellaneous Guards - Miscellaneous Guards - 50/50 - Bottom (Standing) - Sweeps","guards-miscellaneous-guards-miscellaneous-guards-50-50-bottom-standing-sweeps","","","","",12,2015,0
247,"Guards - Miscellaneous Guards - Miscellaneous Guards - 50/50 - Bottom (Standing) - Entry","guards-miscellaneous-guards-miscellaneous-guards-50-50-bottom-standing-entry","","","","",17,2013,0
244,"Guards - Miscellaneous Guards - Miscellaneous Guards - 50/50 - Top (Standing) - Submissions","guards-miscellaneous-guards-miscellaneous-guards-50-50-top-standing-submissions","","","","",1,2014,0
245,"Guards - Miscellaneous Guards - Miscellaneous Guards - 50/50 - Top (Standing) - Passes","guards-miscellaneous-guards-miscellaneous-guards-50-50-top-standing-passes","","","","",11,2014,0
497,"Guards - Miscellaneous Guards - Miscellaneous Guards - 50/50 - Bottom (Standing) - Submissions","guards-miscellaneous-guards-miscellaneous-guards-50-50-bottom-standing-submissions","","","","",2,2013,0
249,"Guards - Miscellaneous Guards - Miscellaneous Guards - 50/50 - Sitting Sitting - Passes","guards-miscellaneous-guards-miscellaneous-guards-50-50-sitting-sitting-passes","","","","",27,2013,0
250,"Guards - Miscellaneous Guards - Miscellaneous Guards - 50/50 - Sitting Sitting - Escapes","guards-miscellaneous-guards-miscellaneous-guards-50-50-sitting-sitting-escapes","","","","",3,2014,0
251,"Guards - Miscellaneous Guards - Miscellaneous Guards - 50/50 - Sitting Sitting - Control","guards-miscellaneous-guards-miscellaneous-guards-50-50-sitting-sitting-control","","","","",7,2013,0
252,"Guards - Miscellaneous Guards - Miscellaneous Guards - 50/50 - Sitting Sitting - Back Takes","guards-miscellaneous-guards-miscellaneous-guards-50-50-sitting-sitting-back-takes","","","","",10,2013,0
254,"Guards - Inverted Guards - Inverted Guards - Inverted (Spider) - Bottom (Kneeling) - Sweeps","guards-inverted-guards-inverted-guards-inverted-spider-bottom-kneeling-sweeps","","","","",2,2013,0
256,"Guards - Inverted Guards - Inverted Guards - Inverted (Spider) - Bottom (Kneeling) - Entry","guards-inverted-guards-inverted-guards-inverted-spider-bottom-kneeling-entry","","","","",5,2013,0
258,"Guards - Inverted Guards - Inverted Guards - Tornado - Bottom - Entry","guards-inverted-guards-inverted-guards-tornado-bottom-entry","","","","",6,2013,0
259,"Guards - Inverted Guards - Inverted Guards - Tornado - Bottom - Submissions","guards-inverted-guards-inverted-guards-tornado-bottom-submissions","","","","",7,2013,0
981,"Miscellaneous - MMA - MMA - Clinch - Offensive - Clinch Strikes","miscellaneous-mma-mma-clinch-offensive-clinch-strikes","","","","",5,2013,0
261,"Guards - Inverted Guards - Inverted Guards - Tornado - Top - Passes","guards-inverted-guards-inverted-guards-tornado-top-passes","","","","",3,2013,0
1011,"Guards - Sleeve and Collar Guards - Sleeve and Collar Guards - Sleeve and Cross Collar - Bottom (Standing) - Back Takes","guards-sleeve-and-collar-guards-sleeve-and-collar-guards-sleeve-and-cross-collar-bottom-standing-back-takes","","","","",2,2013,0
1004,"Guards - Reverse DLR Guard - Reverse DLR Guard (Bottom Dominant) - Spider - Bottom (Standing) - Back Takes","guards-reverse-dlr-guard-reverse-dlr-guard-bottom-dominant-spider-bottom-standing-back-takes","","","","",3,2013,0
263,"Guards - Spider Guard - Spider Guard - Double Bicep - Top - Passes","guards-spider-guard-spider-guard-double-bicep-top-passes","","","","",65,2013,0
264,"Guards - Spider Guard - Spider Guard - Double Bicep - Top - Control","guards-spider-guard-spider-guard-double-bicep-top-control","","","","",5,2013,0
265,"Guards - Spider Guard - Spider Guard - Double Bicep - Bottom (Standing) - Sweeps","guards-spider-guard-spider-guard-double-bicep-bottom-standing-sweeps","","","","",16,2013,0
2028,"Guards - Spider Guard - Spider Guard - Feet On Hips - Bottom (Standing) - Sweeps","guards-spider-guard-spider-guard-feet-on-hips-bottom-standing-sweeps","","","","",38,2013,0
2077,"Stand Up (No Gi) - Zone 3 - Back - Arm Trap - Offensive - Submissions","stand-up-no-gi-zone-3-back-arm-trap-offensive-submissions","","","","",1,2014,0
2025,"Guards - Spider Guard - Spider Guard - Single Bicep - Bottom (Standing) - Submissions","guards-spider-guard-spider-guard-single-bicep-bottom-standing-submissions","","","","",20,2013,0
268,"Guards - Spider Guard - Spider Guard - Lasso - Bottom (Standing) - Entry","guards-spider-guard-spider-guard-lasso-bottom-standing-entry","","","","",1,2014,0
1124,"Guards - De La Riva Guard - De La Riva Guard - Lasso - Bottom (Standing) - Back Takes","guards-de-la-riva-guard-de-la-riva-guard-lasso-bottom-standing-back-takes","","","","",1,2014,0
269,"Guards - Spider Guard - Spider Guard - Double Bicep - Bottom (Kneeling) - Sweeps","guards-spider-guard-spider-guard-double-bicep-bottom-kneeling-sweeps","","","","",16,2013,0
270,"Guards - Spider Guard - Spider Guard - Double Bicep - Bottom (Kneeling) - Submissions","guards-spider-guard-spider-guard-double-bicep-bottom-kneeling-submissions","","","","",29,2013,0
271,"Guards - Spider Guard - Spider Guard - Double Bicep - Bottom (Kneeling) - Control","guards-spider-guard-spider-guard-double-bicep-bottom-kneeling-control","","","","",3,2014,0
272,"Guards - Spider Guard - Spider Guard - Double Bicep - Bottom (Kneeling) - Entry","guards-spider-guard-spider-guard-double-bicep-bottom-kneeling-entry","","","","",3,2014,0
302,"Guards - Half Guard - Half Guard (Bottom Dominant) - Deep - Bottom - Entry","guards-half-guard-half-guard-bottom-dominant-deep-bottom-entry","","","","",33,2013,0
1245,"Guards - Butterfly Guard - Butterfly Guard - Over Under - Top - Passes","guards-butterfly-guard-butterfly-guard-over-under-top-passes","","","","",1,2013,0
273,"Guards - Spider Guard - Spider Guard - Double Bicep - Top - Back Takes","guards-spider-guard-spider-guard-double-bicep-top-back-takes","","","","",5,2015,0
274,"Guards - Spider Guard - Spider Guard - Double Bicep - Top - Submissions","guards-spider-guard-spider-guard-double-bicep-top-submissions","","","","",9,2013,0
275,"Mounts - Back Mount - Back Mount - Body Lock - Front - Escapes","mounts-back-mount-back-mount-body-lock-front-escapes","","","","",10,2013,0
276,"Mounts - Back Mount - Back Mount - Body Lock - Front - Submissions","mounts-back-mount-back-mount-body-lock-front-submissions","","","","",6,2013,0
277,"Mounts - Back Mount - Back Mount - Body Lock - Back - Submissions","mounts-back-mount-back-mount-body-lock-back-submissions","","","","",6,2013,0
279,"Mounts - Back Mount - Back Mount - Body Lock - Back - Control","mounts-back-mount-back-mount-body-lock-back-control","","","","",1,2013,0
282,"Guards - Disengaged - Sitting vs. Kneeling - Single Underhook - Bottom - Pass Counters","guards-disengaged-sitting-vs-kneeling-single-underhook-bottom-pass-counters","","","","",31,2013,0
351,"Guards - Half Guard - Half Guard (Top Dominant) - Knee Slide - Bottom - Submissions","guards-half-guard-half-guard-top-dominant-knee-slide-bottom-submissions","","","","",5,2013,0
352,"Guards - Half Guard - Half Guard (Top Dominant) - Quarter - Top - Submissions","guards-half-guard-half-guard-top-dominant-quarter-top-submissions","","","","",16,2013,0
285,"Guards - Half Guard - Half Guard (Top Dominant) - Normal - Top - Submissions","guards-half-guard-half-guard-top-dominant-normal-top-submissions","","","","",25,2013,0
286,"Guards - Half Guard - Half Guard (Bottom Dominant) - Normal - Top - Back Takes","guards-half-guard-half-guard-bottom-dominant-normal-top-back-takes","","","","",5,2013,0
287,"Guards - Half Guard - Half Guard (Bottom Dominant) - Normal - Top - Control","guards-half-guard-half-guard-bottom-dominant-normal-top-control","","","","",4,2013,0
288,"Guards - Half Guard - Half Guard (Bottom Dominant) - Normal - Bottom - Back Takes","guards-half-guard-half-guard-bottom-dominant-normal-bottom-back-takes","","","","",25,2013,0
289,"Guards - Half Guard - Half Guard (Bottom Dominant) - Normal - Bottom - Control","guards-half-guard-half-guard-bottom-dominant-normal-bottom-control","","","","",11,2013,0
290,"Guards - Half Guard - Half Guard (Bottom Dominant) - Normal - Bottom - Submissions","guards-half-guard-half-guard-bottom-dominant-normal-bottom-submissions","","","","",19,2013,0
1151,"Guards - Turtle Guard - One Hook In - Leg Ride - Top - Submissions","guards-turtle-guard-one-hook-in-leg-ride-top-submissions","","","","",36,2015,0
292,"Guards - Half Guard - Half Guard (Bottom Dominant) - Normal - Bottom - Escapes","guards-half-guard-half-guard-bottom-dominant-normal-bottom-escapes","","","","",1,2013,0
293,"Guards - Half Guard - Half Guard (Bottom Dominant) - Knee Shield - Top - Submissions","guards-half-guard-half-guard-bottom-dominant-knee-shield-top-submissions","","","","",16,2013,0
294,"Guards - Half Guard - Half Guard (Bottom Dominant) - Knee Shield - Bottom - Sweeps","guards-half-guard-half-guard-bottom-dominant-knee-shield-bottom-sweeps","","","","",74,2013,0
295,"Guards - Half Guard - Half Guard (Bottom Dominant) - Knee Shield - Bottom - Back Takes","guards-half-guard-half-guard-bottom-dominant-knee-shield-bottom-back-takes","","","","",15,2013,0
296,"Guards - Half Guard - Half Guard (Bottom Dominant) - Knee Shield - Bottom - Control","guards-half-guard-half-guard-bottom-dominant-knee-shield-bottom-control","","","","",7,2013,0
297,"Guards - Half Guard - Half Guard (Bottom Dominant) - Deep - Bottom - Back Takes","guards-half-guard-half-guard-bottom-dominant-deep-bottom-back-takes","","","","",10,2013,0
298,"Guards - Half Guard - Half Guard (Bottom Dominant) - Deep - Bottom - Submissions","guards-half-guard-half-guard-bottom-dominant-deep-bottom-submissions","","","","",7,2013,0
308,"Guards - Half Guard - Half Guard (Bottom Dominant) - Lock Down - Bottom - Back Takes","guards-half-guard-half-guard-bottom-dominant-lock-down-bottom-back-takes","","","","",3,2013,0
300,"Guards - Half Guard - Half Guard (Bottom Dominant) - Deep - Top - Back Takes","guards-half-guard-half-guard-bottom-dominant-deep-top-back-takes","","","","",9,2013,0
301,"Guards - Half Guard - Half Guard (Bottom Dominant) - Deep - Top - Submissions","guards-half-guard-half-guard-bottom-dominant-deep-top-submissions","","","","",13,2013,0
303,"Guards - Half Guard - Half Guard (Bottom Dominant) - Deep - Bottom - Control","guards-half-guard-half-guard-bottom-dominant-deep-bottom-control","","","","",2,2014,0
304,"Guards - Half Guard - Half Guard (Bottom Dominant) - Lock Down - Top - Passes","guards-half-guard-half-guard-bottom-dominant-lock-down-top-passes","","","","",2,2013,0
305,"Guards - Half Guard - Half Guard (Bottom Dominant) - Lock Down - Top - Submissions","guards-half-guard-half-guard-bottom-dominant-lock-down-top-submissions","","","","",7,2013,0
306,"Guards - Half Guard - Half Guard (Bottom Dominant) - Lock Down - Bottom - Submissions","guards-half-guard-half-guard-bottom-dominant-lock-down-bottom-submissions","","","","",15,2013,0
307,"Guards - Half Guard - Half Guard (Bottom Dominant) - Lock Down - Bottom - Control","guards-half-guard-half-guard-bottom-dominant-lock-down-bottom-control","","","","",6,2013,0
1799,"Guards - Disengaged - Laying vs. Standing - Knee Control - Top - Passes to Submission","guards-disengaged-laying-vs-standing-knee-control-top-passes-to-submission","","","","",4,2013,0
310,"Guards - Half Guard - Half Guard (Bottom Dominant) - Butterfly - Bottom - Back Takes","guards-half-guard-half-guard-bottom-dominant-butterfly-bottom-back-takes","","","","",2,2013,0
1019,"Guards - De La Riva Guard - De La Riva Guard - Double Sleeve - Bottom (Kneeling) - Submissions","guards-de-la-riva-guard-de-la-riva-guard-double-sleeve-bottom-kneeling-submissions","","","","",3,2013,0
2179,"Stand Up (No Gi) - Zone 3 - Shot - Firemans Carry - Offensive - Finishers","stand-up-no-gi-zone-3-shot-firemans-carry-offensive-finishers","","","","",1,2015,0
314,"Guards - Half Guard - Half Guard (Bottom Dominant) - Octopus - Bottom - Back Takes","guards-half-guard-half-guard-bottom-dominant-octopus-bottom-back-takes","","","","",3,2013,0
315,"Guards - Half Guard - Half Guard (Bottom Dominant) - Octopus - Bottom - Submissions","guards-half-guard-half-guard-bottom-dominant-octopus-bottom-submissions","","","","",3,2014,0
1006,"Guards - Miscellaneous Guards - Miscellaneous Guards - Worm - Top - Back Takes","guards-miscellaneous-guards-miscellaneous-guards-worm-top-back-takes","","","","",3,2014,0
1007,"Guards - Miscellaneous Guards - Miscellaneous Guards - Worm - Top - Submissions","guards-miscellaneous-guards-miscellaneous-guards-worm-top-submissions","","","","",1,2014,0
